in s,C2 in V
-2.572520E-04,1.84082E+00
-2.572488E-04,1.85059E+00
-2.572456E-04,1.81152E+00
-2.572424E-04,1.83105E+00
-2.572392E-04,1.83105E+00
-2.572360E-04,1.83105E+00
-2.572328E-04,1.79199E+00
-2.572296E-04,1.83105E+00
-2.572264E-04,1.82129E+00
-2.572232E-04,1.81152E+00
-2.572200E-04,1.82129E+00
-2.572168E-04,1.83105E+00
-2.572136E-04,1.80176E+00
-2.572104E-04,1.83105E+00
-2.572072E-04,1.84082E+00
-2.572040E-04,1.85059E+00
-2.572008E-04,1.84082E+00
-2.571976E-04,1.81152E+00
-2.571944E-04,1.83105E+00
-2.571912E-04,1.79199E+00
-2.571880E-04,1.81152E+00
-2.571848E-04,1.86035E+00
-2.571816E-04,1.81152E+00
-2.571784E-04,1.80176E+00
-2.571752E-04,1.83105E+00
-2.571720E-04,1.83105E+00
-2.571688E-04,1.83105E+00
-2.571656E-04,1.85059E+00
-2.571624E-04,1.80176E+00
-2.571592E-04,1.81152E+00
-2.571560E-04,1.80176E+00
-2.571528E-04,1.83105E+00
-2.571496E-04,1.80176E+00
-2.571464E-04,1.85059E+00
-2.571432E-04,1.81152E+00
-2.571400E-04,1.79199E+00
-2.571368E-04,1.82129E+00
-2.571336E-04,1.85059E+00
-2.571304E-04,1.83105E+00
-2.571272E-04,1.82129E+00
-2.571240E-04,1.82129E+00
-2.571208E-04,1.85059E+00
-2.571176E-04,1.83105E+00
-2.571144E-04,1.81152E+00
-2.571112E-04,1.82129E+00
-2.571080E-04,1.80176E+00
-2.571048E-04,1.82129E+00
-2.571016E-04,1.82129E+00
-2.570984E-04,1.83105E+00
-2.570952E-04,1.80176E+00
-2.570920E-04,1.80176E+00
-2.570888E-04,1.86035E+00
-2.570856E-04,1.82129E+00
-2.570824E-04,1.85059E+00
-2.570792E-04,1.79199E+00
-2.570760E-04,1.84082E+00
-2.570728E-04,1.83105E+00
-2.570696E-04,1.81152E+00
-2.570664E-04,1.83105E+00
-2.570632E-04,1.83105E+00
-2.570600E-04,1.81152E+00
-2.570568E-04,1.82129E+00
-2.570536E-04,1.82129E+00
-2.570504E-04,1.85059E+00
-2.570472E-04,1.84082E+00
-2.570440E-04,1.82129E+00
-2.570408E-04,1.85059E+00
-2.570376E-04,1.83105E+00
-2.570344E-04,1.83105E+00
-2.570312E-04,1.83105E+00
-2.570280E-04,1.82129E+00
-2.570248E-04,1.84082E+00
-2.570216E-04,1.83105E+00
-2.570184E-04,1.85059E+00
-2.570152E-04,1.79199E+00
-2.570120E-04,1.86035E+00
-2.570088E-04,1.83105E+00
-2.570056E-04,1.83105E+00
-2.570024E-04,1.83105E+00
-2.569992E-04,1.81152E+00
-2.569960E-04,1.79199E+00
-2.569928E-04,1.81152E+00
-2.569896E-04,1.80176E+00
-2.569864E-04,1.83105E+00
-2.569832E-04,1.81152E+00
-2.569800E-04,1.83105E+00
-2.569768E-04,1.79199E+00
-2.569736E-04,1.83105E+00
-2.569704E-04,1.80176E+00
-2.569672E-04,1.81152E+00
-2.569640E-04,1.83105E+00
-2.569608E-04,1.83105E+00
-2.569576E-04,1.82129E+00
-2.569544E-04,1.82129E+00
-2.569512E-04,1.81152E+00
-2.569480E-04,1.83105E+00
-2.569448E-04,1.82129E+00
-2.569416E-04,1.83105E+00
-2.569384E-04,1.80176E+00
-2.569352E-04,1.86035E+00
-2.569320E-04,1.82129E+00
-2.569288E-04,1.84082E+00
-2.569256E-04,1.83105E+00
-2.569224E-04,1.84082E+00
-2.569192E-04,1.85059E+00
-2.569160E-04,1.84082E+00
-2.569128E-04,1.83105E+00
-2.569096E-04,1.84082E+00
-2.569064E-04,1.83105E+00
-2.569032E-04,1.80176E+00
-2.569000E-04,1.82129E+00
-2.568968E-04,1.82129E+00
-2.568936E-04,1.79199E+00
-2.568904E-04,1.82129E+00
-2.568872E-04,1.81152E+00
-2.568840E-04,1.82129E+00
-2.568808E-04,1.81152E+00
-2.568776E-04,1.83105E+00
-2.568744E-04,1.82129E+00
-2.568712E-04,1.82129E+00
-2.568680E-04,1.83105E+00
-2.568648E-04,1.86035E+00
-2.568616E-04,1.81152E+00
-2.568584E-04,1.83105E+00
-2.568552E-04,1.79199E+00
-2.568520E-04,1.81152E+00
-2.568488E-04,1.83105E+00
-2.568456E-04,1.84082E+00
-2.568424E-04,1.83105E+00
-2.568392E-04,1.81152E+00
-2.568360E-04,1.79199E+00
-2.568328E-04,1.84082E+00
-2.568296E-04,1.82129E+00
-2.568264E-04,1.85059E+00
-2.568232E-04,1.81152E+00
-2.568200E-04,1.85059E+00
-2.568168E-04,1.85059E+00
-2.568136E-04,1.84082E+00
-2.568104E-04,1.79199E+00
-2.568072E-04,1.82129E+00
-2.568040E-04,1.83105E+00
-2.568008E-04,1.85059E+00
-2.567976E-04,1.83105E+00
-2.567944E-04,1.81152E+00
-2.567912E-04,1.84082E+00
-2.567880E-04,1.84082E+00
-2.567848E-04,1.83105E+00
-2.567816E-04,1.83105E+00
-2.567784E-04,1.83105E+00
-2.567752E-04,1.83105E+00
-2.567720E-04,1.81152E+00
-2.567688E-04,1.85059E+00
-2.567656E-04,1.79199E+00
-2.567624E-04,1.83105E+00
-2.567592E-04,1.80176E+00
-2.567560E-04,1.79199E+00
-2.567528E-04,1.82129E+00
-2.567496E-04,1.82129E+00
-2.567464E-04,1.84082E+00
-2.567432E-04,1.85059E+00
-2.567400E-04,1.83105E+00
-2.567368E-04,1.83105E+00
-2.567336E-04,1.81152E+00
-2.567304E-04,1.82129E+00
-2.567272E-04,1.82129E+00
-2.567240E-04,1.84082E+00
-2.567208E-04,1.83105E+00
-2.567176E-04,1.79199E+00
-2.567144E-04,1.83105E+00
-2.567112E-04,1.84082E+00
-2.567080E-04,1.84082E+00
-2.567048E-04,1.84082E+00
-2.567016E-04,1.83105E+00
-2.566984E-04,1.80176E+00
-2.566952E-04,1.83105E+00
-2.566920E-04,1.85059E+00
-2.566888E-04,1.79199E+00
-2.566856E-04,1.85059E+00
-2.566824E-04,1.80176E+00
-2.566792E-04,1.78223E+00
-2.566760E-04,1.81152E+00
-2.566728E-04,1.83105E+00
-2.566696E-04,1.84082E+00
-2.566664E-04,1.81152E+00
-2.566632E-04,1.83105E+00
-2.566600E-04,1.84082E+00
-2.566568E-04,1.81152E+00
-2.566536E-04,1.81152E+00
-2.566504E-04,1.80176E+00
-2.566472E-04,1.79199E+00
-2.566440E-04,1.82129E+00
-2.566408E-04,1.82129E+00
-2.566376E-04,1.82129E+00
-2.566344E-04,1.83105E+00
-2.566312E-04,1.80176E+00
-2.566280E-04,1.85059E+00
-2.566248E-04,1.82129E+00
-2.566216E-04,1.83105E+00
-2.566184E-04,1.84082E+00
-2.566152E-04,1.85059E+00
-2.566120E-04,1.81152E+00
-2.566088E-04,1.80176E+00
-2.566056E-04,1.79199E+00
-2.566024E-04,1.79199E+00
-2.565992E-04,1.80176E+00
-2.565960E-04,1.82129E+00
-2.565928E-04,1.83105E+00
-2.565896E-04,1.85059E+00
-2.565864E-04,1.85059E+00
-2.565832E-04,1.83105E+00
-2.565800E-04,1.82129E+00
-2.565768E-04,1.82129E+00
-2.565736E-04,1.85059E+00
-2.565704E-04,1.81152E+00
-2.565672E-04,1.82129E+00
-2.565640E-04,1.84082E+00
-2.565608E-04,1.84082E+00
-2.565576E-04,1.83105E+00
-2.565544E-04,1.81152E+00
-2.565512E-04,1.84082E+00
-2.565480E-04,1.80176E+00
-2.565448E-04,1.81152E+00
-2.565416E-04,1.81152E+00
-2.565384E-04,1.83105E+00
-2.565352E-04,1.79199E+00
-2.565320E-04,1.86035E+00
-2.565288E-04,1.82129E+00
-2.565256E-04,1.84082E+00
-2.565224E-04,1.78223E+00
-2.565192E-04,1.83105E+00
-2.565160E-04,1.77246E+00
-2.565128E-04,1.83105E+00
-2.565096E-04,1.79199E+00
-2.565064E-04,1.82129E+00
-2.565032E-04,1.81152E+00
-2.565000E-04,1.85059E+00
-2.564968E-04,1.79199E+00
-2.564936E-04,1.82129E+00
-2.564904E-04,1.84082E+00
-2.564872E-04,1.80176E+00
-2.564840E-04,1.82129E+00
-2.564808E-04,1.85059E+00
-2.564776E-04,1.81152E+00
-2.564744E-04,1.84082E+00
-2.564712E-04,1.83105E+00
-2.564680E-04,1.85059E+00
-2.564648E-04,1.82129E+00
-2.564616E-04,1.86035E+00
-2.564584E-04,1.82129E+00
-2.564552E-04,1.83105E+00
-2.564520E-04,1.80176E+00
-2.564488E-04,1.83105E+00
-2.564456E-04,1.84082E+00
-2.564424E-04,1.85059E+00
-2.564392E-04,1.83105E+00
-2.564360E-04,1.83105E+00
-2.564328E-04,1.83105E+00
-2.564296E-04,1.85059E+00
-2.564264E-04,1.80176E+00
-2.564232E-04,1.84082E+00
-2.564200E-04,1.81152E+00
-2.564168E-04,1.85059E+00
-2.564136E-04,1.82129E+00
-2.564104E-04,1.84082E+00
-2.564072E-04,1.81152E+00
-2.564040E-04,1.79199E+00
-2.564008E-04,1.83105E+00
-2.563976E-04,1.84082E+00
-2.563944E-04,1.83105E+00
-2.563912E-04,1.82129E+00
-2.563880E-04,1.81152E+00
-2.563848E-04,1.82129E+00
-2.563816E-04,1.79199E+00
-2.563784E-04,1.82129E+00
-2.563752E-04,1.82129E+00
-2.563720E-04,1.81152E+00
-2.563688E-04,1.81152E+00
-2.563656E-04,1.86035E+00
-2.563624E-04,1.80176E+00
-2.563592E-04,1.81152E+00
-2.563560E-04,1.80176E+00
-2.563528E-04,1.84082E+00
-2.563496E-04,1.84082E+00
-2.563464E-04,1.83105E+00
-2.563432E-04,1.82129E+00
-2.563400E-04,1.85059E+00
-2.563368E-04,1.82129E+00
-2.563336E-04,1.83105E+00
-2.563304E-04,1.81152E+00
-2.563272E-04,1.85059E+00
-2.563240E-04,1.81152E+00
-2.563208E-04,1.84082E+00
-2.563176E-04,1.84082E+00
-2.563144E-04,1.85059E+00
-2.563112E-04,1.83105E+00
-2.563080E-04,1.85059E+00
-2.563048E-04,1.80176E+00
-2.563016E-04,1.84082E+00
-2.562984E-04,1.80176E+00
-2.562952E-04,1.85059E+00
-2.562920E-04,1.84082E+00
-2.562888E-04,1.85059E+00
-2.562856E-04,1.82129E+00
-2.562824E-04,1.84082E+00
-2.562792E-04,1.84082E+00
-2.562760E-04,1.83105E+00
-2.562728E-04,1.82129E+00
-2.562696E-04,1.80176E+00
-2.562664E-04,1.84082E+00
-2.562632E-04,1.82129E+00
-2.562600E-04,1.82129E+00
-2.562568E-04,1.83105E+00
-2.562536E-04,1.81152E+00
-2.562504E-04,1.84082E+00
-2.562472E-04,1.83105E+00
-2.562440E-04,1.85059E+00
-2.562408E-04,1.79199E+00
-2.562376E-04,1.80176E+00
-2.562344E-04,1.83105E+00
-2.562312E-04,1.85059E+00
-2.562280E-04,1.81152E+00
-2.562248E-04,1.81152E+00
-2.562216E-04,1.83105E+00
-2.562184E-04,1.82129E+00
-2.562152E-04,1.79199E+00
-2.562120E-04,1.83105E+00
-2.562088E-04,1.83105E+00
-2.562056E-04,1.84082E+00
-2.562024E-04,1.81152E+00
-2.561992E-04,1.84082E+00
-2.561960E-04,1.83105E+00
-2.561928E-04,1.81152E+00
-2.561896E-04,1.83105E+00
-2.561864E-04,1.83105E+00
-2.561832E-04,1.81152E+00
-2.561800E-04,1.84082E+00
-2.561768E-04,1.83105E+00
-2.561736E-04,1.79199E+00
-2.561704E-04,1.81152E+00
-2.561672E-04,1.83105E+00
-2.561640E-04,1.80176E+00
-2.561608E-04,1.83105E+00
-2.561576E-04,1.82129E+00
-2.561544E-04,1.85059E+00
-2.561512E-04,1.82129E+00
-2.561480E-04,1.82129E+00
-2.561448E-04,1.82129E+00
-2.561416E-04,1.86035E+00
-2.561384E-04,1.85059E+00
-2.561352E-04,1.79199E+00
-2.561320E-04,1.82129E+00
-2.561288E-04,1.81152E+00
-2.561256E-04,1.83105E+00
-2.561224E-04,1.85059E+00
-2.561192E-04,1.84082E+00
-2.561160E-04,1.81152E+00
-2.561128E-04,1.80176E+00
-2.561096E-04,1.83105E+00
-2.561064E-04,1.87012E+00
-2.561032E-04,1.85059E+00
-2.561000E-04,1.81152E+00
-2.560968E-04,1.81152E+00
-2.560936E-04,1.84082E+00
-2.560904E-04,1.82129E+00
-2.560872E-04,1.83105E+00
-2.560840E-04,1.84082E+00
-2.560808E-04,1.80176E+00
-2.560776E-04,1.82129E+00
-2.560744E-04,1.83105E+00
-2.560712E-04,1.85059E+00
-2.560680E-04,1.82129E+00
-2.560648E-04,1.84082E+00
-2.560616E-04,1.80176E+00
-2.560584E-04,1.83105E+00
-2.560552E-04,1.81152E+00
-2.560520E-04,1.83105E+00
-2.560488E-04,1.82129E+00
-2.560456E-04,1.84082E+00
-2.560424E-04,1.83105E+00
-2.560392E-04,1.83105E+00
-2.560360E-04,1.82129E+00
-2.560328E-04,1.79199E+00
-2.560296E-04,1.81152E+00
-2.560264E-04,1.85059E+00
-2.560232E-04,1.82129E+00
-2.560200E-04,1.83105E+00
-2.560168E-04,1.83105E+00
-2.560136E-04,1.83105E+00
-2.560104E-04,1.83105E+00
-2.560072E-04,1.83105E+00
-2.560040E-04,1.82129E+00
-2.560008E-04,1.81152E+00
-2.559976E-04,1.81152E+00
-2.559944E-04,1.82129E+00
-2.559912E-04,1.83105E+00
-2.559880E-04,1.84082E+00
-2.559848E-04,1.83105E+00
-2.559816E-04,1.82129E+00
-2.559784E-04,1.82129E+00
-2.559752E-04,1.83105E+00
-2.559720E-04,1.83105E+00
-2.559688E-04,1.84082E+00
-2.559656E-04,1.81152E+00
-2.559624E-04,1.85059E+00
-2.559592E-04,1.87988E+00
-2.559560E-04,1.82129E+00
-2.559528E-04,1.80176E+00
-2.559496E-04,1.81152E+00
-2.559464E-04,1.82129E+00
-2.559432E-04,1.83105E+00
-2.559400E-04,1.85059E+00
-2.559368E-04,1.84082E+00
-2.559336E-04,1.84082E+00
-2.559304E-04,1.82129E+00
-2.559272E-04,1.83105E+00
-2.559240E-04,1.84082E+00
-2.559208E-04,1.83105E+00
-2.559176E-04,1.83105E+00
-2.559144E-04,1.81152E+00
-2.559112E-04,1.85059E+00
-2.559080E-04,1.81152E+00
-2.559048E-04,1.82129E+00
-2.559016E-04,1.79199E+00
-2.558984E-04,1.85059E+00
-2.558952E-04,1.83105E+00
-2.558920E-04,1.85059E+00
-2.558888E-04,1.82129E+00
-2.558856E-04,1.83105E+00
-2.558824E-04,1.82129E+00
-2.558792E-04,1.84082E+00
-2.558760E-04,1.82129E+00
-2.558728E-04,1.82129E+00
-2.558696E-04,1.82129E+00
-2.558664E-04,1.85059E+00
-2.558632E-04,1.82129E+00
-2.558600E-04,1.81152E+00
-2.558568E-04,1.83105E+00
-2.558536E-04,1.85059E+00
-2.558504E-04,1.85059E+00
-2.558472E-04,1.84082E+00
-2.558440E-04,1.84082E+00
-2.558408E-04,1.82129E+00
-2.558376E-04,1.80176E+00
-2.558344E-04,1.86035E+00
-2.558312E-04,1.82129E+00
-2.558280E-04,1.82129E+00
-2.558248E-04,1.82129E+00
-2.558216E-04,1.82129E+00
-2.558184E-04,1.84082E+00
-2.558152E-04,1.84082E+00
-2.558120E-04,1.82129E+00
-2.558088E-04,1.80176E+00
-2.558056E-04,1.81152E+00
-2.558024E-04,1.83105E+00
-2.557992E-04,1.79199E+00
-2.557960E-04,1.81152E+00
-2.557928E-04,1.85059E+00
-2.557896E-04,1.83105E+00
-2.557864E-04,1.79199E+00
-2.557832E-04,1.83105E+00
-2.557800E-04,1.81152E+00
-2.557768E-04,1.83105E+00
-2.557736E-04,1.78223E+00
-2.557704E-04,1.80176E+00
-2.557672E-04,1.80176E+00
-2.557640E-04,1.80176E+00
-2.557608E-04,1.80176E+00
-2.557576E-04,1.84082E+00
-2.557544E-04,1.81152E+00
-2.557512E-04,1.83105E+00
-2.557480E-04,1.81152E+00
-2.557448E-04,1.82129E+00
-2.557416E-04,1.79199E+00
-2.557384E-04,1.81152E+00
-2.557352E-04,1.83105E+00
-2.557320E-04,1.82129E+00
-2.557288E-04,1.85059E+00
-2.557256E-04,1.83105E+00
-2.557224E-04,1.84082E+00
-2.557192E-04,1.84082E+00
-2.557160E-04,1.81152E+00
-2.557128E-04,1.81152E+00
-2.557096E-04,1.82129E+00
-2.557064E-04,1.81152E+00
-2.557032E-04,1.83105E+00
-2.557000E-04,1.80176E+00
-2.556968E-04,1.80176E+00
-2.556936E-04,1.83105E+00
-2.556904E-04,1.80176E+00
-2.556872E-04,1.83105E+00
-2.556840E-04,1.79199E+00
-2.556808E-04,1.80176E+00
-2.556776E-04,1.79199E+00
-2.556744E-04,1.82129E+00
-2.556712E-04,1.80176E+00
-2.556680E-04,1.84082E+00
-2.556648E-04,1.84082E+00
-2.556616E-04,1.86035E+00
-2.556584E-04,1.83105E+00
-2.556552E-04,1.83105E+00
-2.556520E-04,1.81152E+00
-2.556488E-04,1.82129E+00
-2.556456E-04,1.83105E+00
-2.556424E-04,1.85059E+00
-2.556392E-04,1.84082E+00
-2.556360E-04,1.85059E+00
-2.556328E-04,1.84082E+00
-2.556296E-04,1.83105E+00
-2.556264E-04,1.85059E+00
-2.556232E-04,1.82129E+00
-2.556200E-04,1.81152E+00
-2.556168E-04,1.82129E+00
-2.556136E-04,1.81152E+00
-2.556104E-04,1.86035E+00
-2.556072E-04,1.79199E+00
-2.556040E-04,1.81152E+00
-2.556008E-04,1.83105E+00
-2.555976E-04,1.86035E+00
-2.555944E-04,1.83105E+00
-2.555912E-04,1.82129E+00
-2.555880E-04,1.84082E+00
-2.555848E-04,1.85059E+00
-2.555816E-04,1.83105E+00
-2.555784E-04,1.85059E+00
-2.555752E-04,1.81152E+00
-2.555720E-04,1.80176E+00
-2.555688E-04,1.83105E+00
-2.555656E-04,1.83105E+00
-2.555624E-04,1.83105E+00
-2.555592E-04,1.83105E+00
-2.555560E-04,1.81152E+00
-2.555528E-04,1.80176E+00
-2.555496E-04,1.83105E+00
-2.555464E-04,1.83105E+00
-2.555432E-04,1.79199E+00
-2.555400E-04,1.81152E+00
-2.555368E-04,1.81152E+00
-2.555336E-04,1.84082E+00
-2.555304E-04,1.83105E+00
-2.555272E-04,1.83105E+00
-2.555240E-04,1.83105E+00
-2.555208E-04,1.83105E+00
-2.555176E-04,1.81152E+00
-2.555144E-04,1.84082E+00
-2.555112E-04,1.82129E+00
-2.555080E-04,1.83105E+00
-2.555048E-04,1.82129E+00
-2.555016E-04,1.81152E+00
-2.554984E-04,1.80176E+00
-2.554952E-04,1.82129E+00
-2.554920E-04,1.82129E+00
-2.554888E-04,1.82129E+00
-2.554856E-04,1.81152E+00
-2.554824E-04,1.81152E+00
-2.554792E-04,1.78223E+00
-2.554760E-04,1.80176E+00
-2.554728E-04,1.83105E+00
-2.554696E-04,1.85059E+00
-2.554664E-04,1.83105E+00
-2.554632E-04,1.82129E+00
-2.554600E-04,1.80176E+00
-2.554568E-04,1.82129E+00
-2.554536E-04,1.84082E+00
-2.554504E-04,1.84082E+00
-2.554472E-04,1.83105E+00
-2.554440E-04,1.83105E+00
-2.554408E-04,1.80176E+00
-2.554376E-04,1.83105E+00
-2.554344E-04,1.83105E+00
-2.554312E-04,1.85059E+00
-2.554280E-04,1.83105E+00
-2.554248E-04,1.80176E+00
-2.554216E-04,1.82129E+00
-2.554184E-04,1.83105E+00
-2.554152E-04,1.80176E+00
-2.554120E-04,1.84082E+00
-2.554088E-04,1.83105E+00
-2.554056E-04,1.86035E+00
-2.554024E-04,1.80176E+00
-2.553992E-04,1.84082E+00
-2.553960E-04,1.83105E+00
-2.553928E-04,1.84082E+00
-2.553896E-04,1.81152E+00
-2.553864E-04,1.83105E+00
-2.553832E-04,1.81152E+00
-2.553800E-04,1.80176E+00
-2.553768E-04,1.80176E+00
-2.553736E-04,1.87012E+00
-2.553704E-04,1.83105E+00
-2.553672E-04,1.79199E+00
-2.553640E-04,1.80176E+00
-2.553608E-04,1.83105E+00
-2.553576E-04,1.79199E+00
-2.553544E-04,1.82129E+00
-2.553512E-04,1.83105E+00
-2.553480E-04,1.80176E+00
-2.553448E-04,1.81152E+00
-2.553416E-04,1.83105E+00
-2.553384E-04,1.83105E+00
-2.553352E-04,1.85059E+00
-2.553320E-04,1.85059E+00
-2.553288E-04,1.82129E+00
-2.553256E-04,1.80176E+00
-2.553224E-04,1.83105E+00
-2.553192E-04,1.84082E+00
-2.553160E-04,1.84082E+00
-2.553128E-04,1.80176E+00
-2.553096E-04,1.86035E+00
-2.553064E-04,1.84082E+00
-2.553032E-04,1.81152E+00
-2.553000E-04,1.79199E+00
-2.552968E-04,1.84082E+00
-2.552936E-04,1.83105E+00
-2.552904E-04,1.84082E+00
-2.552872E-04,1.85059E+00
-2.552840E-04,1.80176E+00
-2.552808E-04,1.81152E+00
-2.552776E-04,1.79199E+00
-2.552744E-04,1.82129E+00
-2.552712E-04,1.82129E+00
-2.552680E-04,1.83105E+00
-2.552648E-04,1.84082E+00
-2.552616E-04,1.83105E+00
-2.552584E-04,1.82129E+00
-2.552552E-04,1.81152E+00
-2.552520E-04,1.82129E+00
-2.552488E-04,1.79199E+00
-2.552456E-04,1.83105E+00
-2.552424E-04,1.80176E+00
-2.552392E-04,1.86035E+00
-2.552360E-04,1.81152E+00
-2.552328E-04,1.84082E+00
-2.552296E-04,1.80176E+00
-2.552264E-04,1.86035E+00
-2.552232E-04,1.85059E+00
-2.552200E-04,1.84082E+00
-2.552168E-04,1.83105E+00
-2.552136E-04,1.81152E+00
-2.552104E-04,1.83105E+00
-2.552072E-04,1.82129E+00
-2.552040E-04,1.82129E+00
-2.552008E-04,1.83105E+00
-2.551976E-04,1.81152E+00
-2.551944E-04,1.79199E+00
-2.551912E-04,1.80176E+00
-2.551880E-04,1.83105E+00
-2.551848E-04,1.81152E+00
-2.551816E-04,1.83105E+00
-2.551784E-04,1.79199E+00
-2.551752E-04,1.86035E+00
-2.551720E-04,1.80176E+00
-2.551688E-04,1.84082E+00
-2.551656E-04,1.83105E+00
-2.551624E-04,1.85059E+00
-2.551592E-04,1.82129E+00
-2.551560E-04,1.80176E+00
-2.551528E-04,1.80176E+00
-2.551496E-04,1.80176E+00
-2.551464E-04,1.83105E+00
-2.551432E-04,1.82129E+00
-2.551400E-04,1.81152E+00
-2.551368E-04,1.86035E+00
-2.551336E-04,1.82129E+00
-2.551304E-04,1.83105E+00
-2.551272E-04,1.83105E+00
-2.551240E-04,1.79199E+00
-2.551208E-04,1.82129E+00
-2.551176E-04,1.84082E+00
-2.551144E-04,1.80176E+00
-2.551112E-04,1.83105E+00
-2.551080E-04,1.82129E+00
-2.551048E-04,1.84082E+00
-2.551016E-04,1.81152E+00
-2.550984E-04,1.81152E+00
-2.550952E-04,1.83105E+00
-2.550920E-04,1.83105E+00
-2.550888E-04,1.83105E+00
-2.550856E-04,1.79199E+00
-2.550824E-04,1.82129E+00
-2.550792E-04,1.84082E+00
-2.550760E-04,1.80176E+00
-2.550728E-04,1.84082E+00
-2.550696E-04,1.80176E+00
-2.550664E-04,1.85059E+00
-2.550632E-04,1.84082E+00
-2.550600E-04,1.83105E+00
-2.550568E-04,1.82129E+00
-2.550536E-04,1.85059E+00
-2.550504E-04,1.84082E+00
-2.550472E-04,1.84082E+00
-2.550440E-04,1.83105E+00
-2.550408E-04,1.81152E+00
-2.550376E-04,1.81152E+00
-2.550344E-04,1.85059E+00
-2.550312E-04,1.83105E+00
-2.550280E-04,1.84082E+00
-2.550248E-04,1.81152E+00
-2.550216E-04,1.81152E+00
-2.550184E-04,1.81152E+00
-2.550152E-04,1.85059E+00
-2.550120E-04,1.81152E+00
-2.550088E-04,1.81152E+00
-2.550056E-04,1.79199E+00
-2.550024E-04,1.79199E+00
-2.549992E-04,1.79199E+00
-2.549960E-04,1.83105E+00
-2.549928E-04,1.81152E+00
-2.549896E-04,1.85059E+00
-2.549864E-04,1.82129E+00
-2.549832E-04,1.84082E+00
-2.549800E-04,1.83105E+00
-2.549768E-04,1.85059E+00
-2.549736E-04,1.80176E+00
-2.549704E-04,1.84082E+00
-2.549672E-04,1.83105E+00
-2.549640E-04,1.85059E+00
-2.549608E-04,1.83105E+00
-2.549576E-04,1.81152E+00
-2.549544E-04,1.85059E+00
-2.549512E-04,1.83105E+00
-2.549480E-04,1.82129E+00
-2.549448E-04,1.86035E+00
-2.549416E-04,1.78223E+00
-2.549384E-04,1.82129E+00
-2.549352E-04,1.82129E+00
-2.549320E-04,1.81152E+00
-2.549288E-04,1.79199E+00
-2.549256E-04,1.81152E+00
-2.549224E-04,1.80176E+00
-2.549192E-04,1.84082E+00
-2.549160E-04,1.83105E+00
-2.549128E-04,1.80176E+00
-2.549096E-04,1.84082E+00
-2.549064E-04,1.83105E+00
-2.549032E-04,1.77246E+00
-2.549000E-04,1.84082E+00
-2.548968E-04,1.86035E+00
-2.548936E-04,1.82129E+00
-2.548904E-04,1.83105E+00
-2.548872E-04,1.84082E+00
-2.548840E-04,1.81152E+00
-2.548808E-04,1.84082E+00
-2.548776E-04,1.83105E+00
-2.548744E-04,1.83105E+00
-2.548712E-04,1.82129E+00
-2.548680E-04,1.83105E+00
-2.548648E-04,1.83105E+00
-2.548616E-04,1.83105E+00
-2.548584E-04,1.84082E+00
-2.548552E-04,1.83105E+00
-2.548520E-04,1.83105E+00
-2.548488E-04,1.84082E+00
-2.548456E-04,1.79199E+00
-2.548424E-04,1.83105E+00
-2.548392E-04,1.80176E+00
-2.548360E-04,1.84082E+00
-2.548328E-04,1.81152E+00
-2.548296E-04,1.84082E+00
-2.548264E-04,1.83105E+00
-2.548232E-04,1.85059E+00
-2.548200E-04,1.84082E+00
-2.548168E-04,1.83105E+00
-2.548136E-04,1.81152E+00
-2.548104E-04,1.80176E+00
-2.548072E-04,1.83105E+00
-2.548040E-04,1.86035E+00
-2.548008E-04,1.82129E+00
-2.547976E-04,1.83105E+00
-2.547944E-04,1.83105E+00
-2.547912E-04,1.83105E+00
-2.547880E-04,1.83105E+00
-2.547848E-04,1.81152E+00
-2.547816E-04,1.86035E+00
-2.547784E-04,1.83105E+00
-2.547752E-04,1.80176E+00
-2.547720E-04,1.83105E+00
-2.547688E-04,1.83105E+00
-2.547656E-04,1.81152E+00
-2.547624E-04,1.82129E+00
-2.547592E-04,1.85059E+00
-2.547560E-04,1.85059E+00
-2.547528E-04,1.84082E+00
-2.547496E-04,1.83105E+00
-2.547464E-04,1.81152E+00
-2.547432E-04,1.82129E+00
-2.547400E-04,1.82129E+00
-2.547368E-04,1.82129E+00
-2.547336E-04,1.83105E+00
-2.547304E-04,1.80176E+00
-2.547272E-04,1.85059E+00
-2.547240E-04,1.82129E+00
-2.547208E-04,1.85059E+00
-2.547176E-04,1.81152E+00
-2.547144E-04,1.84082E+00
-2.547112E-04,1.81152E+00
-2.547080E-04,1.86035E+00
-2.547048E-04,1.81152E+00
-2.547016E-04,1.85059E+00
-2.546984E-04,1.83105E+00
-2.546952E-04,1.86035E+00
-2.546920E-04,1.83105E+00
-2.546888E-04,1.84082E+00
-2.546856E-04,1.83105E+00
-2.546824E-04,1.86035E+00
-2.546792E-04,1.81152E+00
-2.546760E-04,1.82129E+00
-2.546728E-04,1.82129E+00
-2.546696E-04,1.83105E+00
-2.546664E-04,1.81152E+00
-2.546632E-04,1.83105E+00
-2.546600E-04,1.82129E+00
-2.546568E-04,1.82129E+00
-2.546536E-04,1.80176E+00
-2.546504E-04,1.84082E+00
-2.546472E-04,1.84082E+00
-2.546440E-04,1.83105E+00
-2.546408E-04,1.83105E+00
-2.546376E-04,1.83105E+00
-2.546344E-04,1.80176E+00
-2.546312E-04,1.83105E+00
-2.546280E-04,1.79199E+00
-2.546248E-04,1.81152E+00
-2.546216E-04,1.83105E+00
